id,allmusic_id,musicbrainz_ids
267,mt0060540060,"['a0ec765f-f4e5-48ef-b54b-361dedaba375', '93956111-bce4-4dd5-874e-86d15c902f85', 'b878eff0-32d7-4970-81f1-e1c1f913ff70']"
268,mt0060540059,['838dc400-cc81-4bb7-87d4-01c138c012ed']
269,mt0060540061,"['1a1795a7-deb4-48a8-87a0-5dcd24b667df', '6d1f1e02-0d1a-4307-8199-989c672a5ed4', 'be614a21-9cb7-4a42-970b-67f4654cf992']"
270,mt0019397894,"['aae3bb31-9042-41a5-a0dc-b5ac303edbf7', '9a52e049-0195-47fd-939b-bc8023b635cc']"
271,mt0029611318,"['042563ba-b21a-4a2a-885f-33444ef0c8c7', '7c498ef4-6cb2-483f-b304-a2c887cb6c4c']"
272,mt0053575126,['5b87e876-3418-4bba-8d31-d7a7acb34f04']
273,mt0053575127,['c7f7ddd1-58f0-47ab-953c-df58525516c2']
274,mt0053575123,['f94f9ec9-c239-4693-b168-26012f784e39']
275,mt0013618238,['5b540ec4-3754-4293-aae6-4468e14c9155']
276,mt0028491582,
277,mt0006687287,['d2f85fc2-6f9f-4a47-8fff-c62e1cdeb730']
278,mt0006545307,['64cddd9b-7932-4baa-927d-4bd854fd3de3']
279,mt0006600237,['3fdacbf6-8444-40bb-8aef-b0de79f3b221']
280,mt0006593840,['542bbf7b-87ff-4dab-90bf-01d08c2582fa']
281,mt0008694385,['304574cf-24ed-48ce-8856-b36abea8fc72']
282,mt0006790556,['9d4d17b3-8f8c-480d-90c5-3ae685539e99']
283,mt0006549393,['060d4560-742e-4a76-b123-fe1b37d20cb5']
284,mt0004465198,['2de9e216-7437-4e4c-b01b-52f4fa346fc3']
285,mt0006441355,['77f81ff0-287f-4912-8ad7-799a5b1a5082']
286,mt0006265230,['bd33788c-22bf-426a-b820-1eec4ee05cfd']
287,mt0008406936,['5976bfcf-106c-4afc-abfb-d57ad0c74297']
288,mt0006281097,['c981a95f-b44d-48e7-abc1-a4eccd0108b2']
289,mt0006155474,['de535567-7bda-4837-b2b7-3fd9168ae265']
290,mt0006070171,['84e55878-4600-4001-b898-447995641412']
291,mt0006319476,['ca6138a2-2a6e-4a7e-b696-61f9356d8412']
292,mt0006374715,['98f02bf0-6058-4c4d-bceb-86d63222938a']
293,mt0006789532,"['70d45dd6-7c26-4b5c-8db8-2a3d72a350aa', 'afa53557-385b-4f9c-b42c-5c39ba539647', '921cddd9-2ff3-45ba-a71d-7a0ed8e5715e', '489abd90-3a02-445d-b1d2-54a1ad853173', '0204e772-a723-4053-a4a0-9f40d2bbe4c0', '4b60fdfb-1a5d-48c4-af65-a6a437e77e38']"
294,mt0010623114,"['9236ccf6-8619-4b1d-ab01-a7341aa92107', '44c8a84f-77b9-4138-a3db-2e3775d78914', '8ddcf983-ac3d-4fe5-aa60-a0fcccf77b86']"
295,mt0010633968,"['ad69910b-1f69-4af9-8ef3-2255410dd407', '7062b3e0-6ec5-4937-9d29-551867a20e00']"
296,mt0011586461,"['42b8e590-1418-4d14-8511-8f781004d5e2', 'cc6d7416-4bb9-4c78-b5a9-6d57b03f9a1b', '2114e30f-1c5b-4055-aa73-813d23a5136b', '062b31fd-2079-4106-ab84-44b3b28cf5be']"
297,mt0002191390,"['9a844180-c05e-4387-a163-663324142f0c', '30682988-c465-4b5f-9a5c-6f5e931b440d', '2bbdb35f-e9c5-4bed-8c7b-04b2cefbd593', '6ad0bdcc-adb3-46f4-945e-0e4debdae27d', '3b17aa62-cd78-4437-9eea-6613c38484bb', '25d2c64b-4a17-47ee-b2f2-c3262f2a2e15']"
298,mt0005134294,"['d498a0c0-5aa3-4db8-a8fd-4b7c16059f48', '10bf9797-14aa-4ff1-9c49-7b044eeb0882']"
299,mt0000418231,"['319e865c-8323-4b4d-901b-466db2d64b0b', '0406fd70-3f87-4563-8341-0edc153732cb']"
300,mt0002720592,['350625f0-7f2d-4167-9fd7-9819ebb2cf09']
301,mt0003036068,['c3d09289-1ae4-4798-a760-9a8d31e53bc8']
302,mt0011564633,"['b8933cfe-0f90-4f05-82e4-33437ee687d9', '71f30f0a-c579-4b83-82c0-d8c4e7e37b8d']"
303,mt0006626517,['0cedccb0-b41e-4857-a3d2-29bf7731132f']
304,mt0006623977,['6a8f5ca0-f105-497f-9911-f1e85fb78ca6']
305,mt0006715940,['abe53393-0b82-45f4-960c-aa4a741963ee']
306,mt0000593482,"['7e811df8-f4aa-4731-b502-91827bfd02e6', '8e00fc51-0c6c-4f3f-918f-35095e1a59cd']"
307,mt0000704961,"['d62645cf-4ba3-42d1-960b-d19d996a8cd4', 'a1a36ae8-6924-4676-9a37-9381ef4c8ae8']"
308,mt0030440848,['ea5a6ed4-22eb-4f7a-babc-15933e32efd1']
309,mt0027016533,['4242f470-f6de-4e5a-b253-24018990e7fe']
310,mt0005264595,['f13d523a-50fc-4839-ad38-05911107af64']
311,mt0002062625,"['4535b982-3601-4ef9-bd58-b5108002b192', '3a96a730-6a75-40b4-95c0-21a6036d08ff']"
312,mt0034140781,"['a8d5bc65-dace-4d41-9537-6cc9c71d7514', 'f6a9f3ac-6c2d-4ee1-8676-a3f36ce2f74b', 'c9550bfa-f805-42fe-ae7f-b380feba3c14', '60e646fe-8a3c-46d9-bd26-97ebcae7733e']"
313,mt0005116455,['8c566ffd-c238-48d8-89a4-4cd2e586a62a']
314,mt0033397736,"['622cb4cd-34df-4c02-b0e9-b576abe6d157', '1c83f621-3f4d-4583-aa92-c71475cbcb9b']"
315,mt0030517936,"['59eefaf5-2f98-4333-b680-9f57b07f508b', '8fcbfa3d-c6f0-43c9-ad8f-9348987b2a03', 'feacb97e-ca58-412f-aeeb-1e3c2c996b12', '27ad9cca-60f5-4c6b-86f1-a4e3d672b0df', 'cd88ba2a-8bd2-45fe-b06e-00426432c292', 'd2987058-e0be-4a56-b6ee-7eafc7904432', '0c48c4a8-d15a-4d35-b2eb-3da30bcc4402', 'b2f52d80-e298-46e7-a372-4b3ee2dea625']"
316,mt0010499812,"['94e2ce18-ccf3-41ca-8a65-cd1c6853d636', '5faf98de-6403-4946-93e4-94d6eedcea38', 'c2e1865b-d41c-4b33-8290-91d05b2019da', 'a6a6bfbe-5a31-4b42-9545-c1be2a587fe6']"
317,mt0052486491,['54f80636-5bbd-4e8e-8e8c-653cfd6fb8c2']
318,mt0047493692,['33605d81-cd0a-4c38-8827-5c6743b12101']
319,mt0047493690,['30814167-0f73-43bf-91f7-e9cd20922740']
320,mt0047493695,['24b632df-c6aa-4eac-8bbc-02d6bb3e0a8b']
321,mt0047493684,['d891ae1f-6ee3-4652-9ff1-81520606bb7f']
322,mt0006970596,['9c78cdb5-0400-490c-a993-a4ec039a1b00']
323,mt0007130577,['b19622a1-5ff9-4e69-abf8-f0c02463454f']
324,mt0004460619,['71dde65c-78a1-43f9-a5f6-53cd3eaec121']
325,mt0001254854,['973a0d7c-4889-4a0f-801a-0a4f6ddccd37']
326,mt0055984137,['7a84df3b-5a02-4eae-a4fd-adf42e4abd9b']
327,mt0055984141,['cca8c87f-05cd-48fa-adcd-7381e78c1557']
328,mt0055984134,['9ef86fc1-eae3-48f3-9730-8350553f8604']
329,mt0055984144,['2a8e361e-661e-4467-a605-79a9d8fa1279']
330,mt0055984138,['9fea5848-ae42-4a81-a6ec-3c96b40d6138']
331,mt0055984133,"['e483a288-ee00-40f3-82f5-66e4302e1c4d', '46c88b68-38b4-42cf-82ca-36dfe7cef898', 'fe214ab7-c25f-4fbc-bc98-8d41167910d9', '939606ed-92ad-48aa-9e9b-60f800387d15']"
332,mt0055984148,['c53a2514-df9f-4361-a181-e16f3f344269']
333,mt0055984149,['900fb8bb-9ec9-488b-9314-b4a6ca8487cd']
334,mt0055984150,['13209144-a9a0-43e6-9c0e-d2b79d443206']
335,mt0055984135,"['e6f1ad9b-c105-4dce-8f24-3d2fdb719d07', '77e0eee6-ee84-44cb-9289-617452601f02']"
336,mt0055984136,['e3a7b63c-410e-460c-b41f-4afe918a72ea']
337,mt0052486496,['b115a7ba-dc9c-430d-8b04-0e6d847eb966']
338,mt0052486495,['c8315a36-49b9-4d6d-a569-afe8daacb297']
339,mt0052486504,['fca4bc10-1d11-4b3f-a27c-d9918adc16eb']
340,mt0052486503,['9fa66461-e2ff-47d5-bf67-d5cf1dae7d03']
341,mt0052486492,['8164d998-9d89-4415-ade8-4f8521218bc3']
342,mt0036018882,"['d92bd2d5-81e7-4696-99f3-1f0805e1cfa7', '82d007a8-e427-4eec-b5a2-0c421a9dc620', '48876dfc-927d-4bd0-911a-1da192131e0c', '3e3262a1-0b6a-4d99-912b-e36cc056ee66', 'f9e9ee57-780a-4ff5-ac58-37157a6d3ad1', '62ca63e3-bda1-417c-9a51-87aaf24ff6e0', '8ca72cb3-90dd-441d-9b09-b58b0349cacb', '30cc263d-9cb3-44bb-bc0f-2a3b0268e65b', 'aea27716-cc33-4bcc-bcb5-d52cf436ee37', 'cb4b7a6b-2012-4172-885a-0846129f668b', '93b01d18-97e9-46b7-a783-77d7d1bd1db7', 'a804c7fe-a673-43aa-9f84-37f88b3c9bb0']"
343,mt0011236241,"['67384b13-414d-445e-a148-a6846cf01aed', '892122d3-03a6-470b-8634-233d06bb0b21', '651136fc-4a9d-4722-8d32-2e4c7f50a5e1', 'af5a94c3-8e35-498e-a517-6aa85515dbab', '80db8118-d72d-4a28-a6dd-189b0ef33dd2', '69e8a479-6856-4edd-b57f-1ac148196427', '8b8377e0-9eb4-4637-ae44-b9be293e6107', '376b04af-7728-4855-a97a-899db49f5801', '930fb34c-8f54-4be2-b312-f23cd920c4e2']"
344,mt0029740774,"['b1243a14-d0fc-4032-bfc0-1c1d02cdb5d1', 'fa2eeee9-17f2-4e96-8b0e-c4ab07514df3', '286c9240-ad55-43a1-aeaf-7e1f67fb3965']"
345,mt0011146233,"['b368fc59-6a58-48e1-9040-9421d8939483', '7e38ceaa-4781-432e-b604-18eda404e42c', '0cba02af-a31e-4f4b-a057-d35fe687d80d', '5451e407-b6c3-453d-ab03-d50f7c2bdd74', '66032797-b3f0-4518-88a8-c180c22ec356', '26e4236c-7da9-442b-a47a-b4aa68fcf893', 'bf051625-e118-4b40-8d22-820001469d84', 'b2fa7739-cca8-44f7-9779-93186d8b4ad4', '2a0b7ebe-e52e-4fcb-b605-6ed0360e0744']"
346,mt0014177973,"['e3aab620-adb7-4372-a637-a600f24db102', 'c76e3ee1-e541-467f-bbd7-856b440ff312', '9fe480dd-e991-43ed-8ff5-8e3080d01570', 'd759fc32-f410-4b41-a66f-91a04c319bd9', 'c10bff75-7c7d-494f-9e20-78668af26f51']"
347,mt0003130586,"['e8bf64c8-2ea4-41ae-b193-77d41a4bbd65', 'acac6a3b-3776-476e-9284-098a06b7f5ac', '4abcd313-51eb-46de-9cab-fe8cd82ef539', '3b18bdc2-39fd-45ad-9255-3000b95774e7', 'ecc407f0-0022-404c-9ff1-f43c718706e0']"
348,mt0026840621,"['fe01a0f2-d082-4d89-93fe-fb6632c523d4', 'f693d85a-11c7-4d2c-a90c-7a9c7d8dbf43', '890593aa-3d6d-492c-8353-d036410e5b9b', '6bd98aa2-17bb-403c-9cc4-3ced1e85a248', '236cfc96-b671-4758-82be-7a037b15e5f8', 'ac928770-3c20-4d81-b397-7f011803af48']"
349,mt0001419918,"['d44df3a6-5999-4750-93aa-676e0914a05d', 'a1373d1a-aa4a-420e-afa4-baa6e85f8e5e', 'dc9e6d26-2df6-4209-9e35-3d1f4200b0fc', 'f40c0cd3-20d6-4471-a056-f4570f609296', 'a7b58b21-f48f-4e08-a460-a98fe85d6ef0']"
350,mt0010843623,"['221b67aa-d89e-4573-9e7a-d4f9e3d3683f', '8ae48a00-3b16-4f5e-853e-241899054969']"
351,mt0003600905,"['0390dc15-8edc-4be6-b34d-f33592b029db', 'aea67cd7-e2fd-4d26-a2b6-a3764d7a8007', '91e4a276-4d9c-47de-a2fc-dc3635a01654', '286e3beb-71a5-4630-aa48-ffa5f919d22c', '7daf79fd-1504-4193-987d-cba707167439', '9db8dbb1-97a1-4986-82bb-875e41b52fbb', '2af5fe29-00fa-4452-b378-645a56aecaf5', '848e38a7-38c6-4f72-9a57-223b9c5945a6', '66c9ce9b-1fd8-4c0a-8abf-14e407252e42']"
352,mt0004165183,"['813e9b0c-4584-4114-80f2-4f6a35c0856e', 'd973bbe6-0a6a-48e1-8509-55fce9d759da', '0814241e-4cc5-45c9-8a2c-9f71ecec54f6']"
353,mt0027141259,"['2400f0ac-55c4-42ba-be3a-e6a3d22e3022', '94560a40-89ad-45ea-8beb-2b82c9d2338e', 'f5df2daa-b61f-4a62-862d-ec7fec48d29b', '0cf1744b-0e73-4bbd-b0c6-3db91c8aadd0']"
354,mt0013593124,"['4c4c2246-1889-4a77-9845-8fccf74c725a', 'e66aa5ec-a2e0-4a46-903b-b1ca25373d0a', 'd830b70f-85c5-492d-9bcd-d62d9ff9a260', '0334ab5e-f9ad-4e23-a1e4-7420bf7597ab']"
355,mt0005194237,"['4a4a38d4-d7fc-4912-a850-24d66ce5a271', '866e5225-9620-4189-9963-db7601845568', '245e4a50-6a29-4c42-8183-591cd0ccf756', '6f42854f-1b3f-4d5b-87fa-ac53d2b911a3', 'f90afd92-1dc0-4f60-bd66-0169f4befee3', 'aaf3509a-6f04-4d78-bd28-8ad4c9a03310']"
356,mt0002705789,"['12b9144b-d195-4ac3-948f-87b2243a3a32', '9937803f-4942-4a17-bfbb-d9478cda7fc2', '0cf1a336-8f53-4c41-8472-5fc294301c81']"
357,mt0015739433,"['5550886a-676c-405f-b063-cfda30d16b40', 'b9a54480-3b3a-4d4e-9d82-8299a9ee266d', 'f19f1d70-216c-45a0-90fd-6632f45e1745']"
358,mt0003861717,"['692a8f25-a5cc-482b-a9a4-c0427f3223c5', '092e5e3a-227a-40d0-8177-0f43608671d7']"
359,mt0003502538,['dff4b421-11cd-4814-b4cb-0d2e03aad1e0']
360,mt0010091262,"['4cf4da73-37ab-4702-9974-345ab9bb1161', 'd46e3ec1-6cb2-4166-b555-6f9247bedcd5', 'b6cbf80a-ef7a-4b52-97ce-241a014d2604', '4bf99d3b-3c2c-4634-b96b-fd598474518d', 'dcd6f093-2b02-4668-9b31-49749635c133', '47c73c42-bbab-4630-85e5-29da6482facf', '0455c4ea-e6f6-47fc-8b21-2e284cfe0ffd', '793587ad-2dbf-4392-9a6d-a930c7d3cb77', '97259b52-f7e9-43f3-b78c-101632569d64', '03f621a8-d001-49be-a529-0c77411443b6', 'ba47c91b-ad6c-4a7c-b1ed-371901f2fe7c']"
361,mt0031404206,"['3158871a-0a68-4ec9-b700-8de0b2389443', 'ae570368-ce2a-4141-8d0a-d185ff24e176']"
362,mt0000219625,"['d473cb3e-6429-499c-af0a-a9a377c50b5a', '3e268f57-ad51-42a0-9d4e-cc35be7239ff', '50c34e39-65f7-4ea3-b1e7-38f3e2a73e2a', 'c2bde4ea-5c87-4909-8f41-968237016d71']"
363,mt0011681547,"['9202371c-c67d-4943-adff-32f4f4a32a7a', 'e910182d-a798-47e0-9207-80eab6cca60c']"
364,mt0001681166,['36cb15ac-3ab9-455f-bb43-79ddb2a0f0b7']
365,mt0011248162,"['79ddca89-d69d-4ebf-9d64-07a63d8c6b7f', 'a8b5284a-65c9-4df6-9044-e604d6b32af1', '2587513c-ff02-490b-a2ac-899340f57e12']"
366,mt0008850217,['35236da1-61fc-4d13-b491-acf1fbd59c59']
367,mt0001867271,['0f21ad3f-b862-424d-a98a-5d6ffb515144']
368,mt0043632857,['ad1daea8-5884-4cc1-b5ed-2da5102b8b61']
369,mt0052107243,['0002d0cb-4fdd-4726-a9a1-15e6327ad216']
370,mt0052107254,['d3129677-3102-49e6-b88a-1d19df08f181']
371,mt0052107245,['f77d708f-aa31-41c2-b630-c30ea4b0b819']
372,mt0052107248,['a5560fab-b725-474c-af36-5ca1b3f75462']
373,mt0042333375,['b6198d19-b20f-419c-b0e2-d61788589139']
374,mt0043632851,['a7dee1c3-5b20-48b1-8d4a-2d1bfffd85c1']
375,mt0001922740,"['50eef52d-95d7-4a73-9dea-2e3698ea3cb8', '61fe115c-d5f5-4c38-bdd5-bd0463a552f2']"
376,mt0002888665,['b6d7bee4-05c5-461d-8e19-19c8403f844a']
377,mt0008706807,['121f971b-1206-4aef-9bb7-f620763fbe05']
378,mt0006426791,['cc62a52c-1a68-475d-b288-f03b9b4c95cf']
379,mt0006236648,['629a2c39-4831-4688-b059-e91e640426c7']
380,mt0006276025,['146c62d1-8c11-425a-9599-4480a601a594']
381,mt0000063701,['ab9a0f7c-eada-4e73-bed3-543ebef9eccc']
382,mt0007551692,['d162a382-b59e-4e6c-8de0-0642a7912d46']
383,mt0035208433,"['e94cb0a0-2454-4513-bd20-d5861a3b4c65', 'd5d00de5-bccb-4a4a-80f2-5d9fd49e0384', '46cfae37-4c1a-4e73-9087-f40f48c62eec', '99ba27e6-d6fd-454f-a828-4c05dc2623ba', '64259cd3-d107-4014-a785-54737d209540', '9f2c5c15-bc71-49e7-93b7-a209be77bc41', 'd28dcc38-7f89-45e0-81a2-bd6c9ebcfc17', '3ccda437-0b1d-470d-ba28-860de41e0192', '2207f1d3-3b4e-49a9-853d-6795f312478b', '867a52a6-bd37-4ee2-9385-cbf7f30ee3f5', 'fe30fd66-d6b6-4434-8b7e-9ebbfcf74b85', '0975b075-e9ae-47bd-8d7d-5426c10b92f8', 'd19b0c71-3def-4e1d-999c-68522465f03c', '348c8d03-92c1-4075-8692-571996f07124', 'b03472e1-b0e2-4a40-a629-e43a14398b63', '6cafe19d-a970-4e46-8f44-548dbfc3ff70']"
384,mt0018415318,"['f5fe8be9-672a-47bb-a8b6-05a7e4321866', '3e99833d-15d6-4e9a-b642-f61bd40f7ca0', '4d59a5e1-b51d-41f7-b394-d034bdd4b531']"
385,mt0004302782,"['e4113be6-1072-46ad-95ff-a8e99529bc5f', '9d54ff3f-72e1-4a67-b851-18563ab74787', '540325f5-f285-46f9-a038-e8bf949276da', 'bc08465b-d577-44d8-84b1-217396ba5c9b', '22bf27be-40f9-4ae3-aef9-843cc475a064', '6bde33e3-103c-4ccb-af0c-2effd98d9fb7']"
386,mt0005743361,"['29180946-b74f-4d38-a68e-0a0531b91c07', 'b4b6a5d3-176e-4509-b1ae-4fba5f19f798', '3a2c243b-3d1f-46ba-b7df-4a47c07c3307', '06152ee8-3ba4-4899-a84f-363ca0ffd4cf', '06be7550-a48c-4ef4-b00e-1981043e6558', '14f1a436-bc08-4e3a-9184-eed69ae1e588']"
387,mt0033751969,['400b24cd-0d25-4665-b215-892de4cae58d']
388,mt0027796283,['a6db8e3e-433a-49db-bf16-97c2abebfe14']
389,mt0033723686,"['1c2cbc00-2025-43f9-b966-f8d386aba24a', 'e1851595-a511-4139-84d4-9eb6f52748fb', 'b498aa1b-2bc7-4556-adec-0f9dab32e066', '935ff445-a1eb-461a-b9af-1bd5a1b398fd']"
390,mt0015570413,"['df3c0881-ae88-4ceb-8b6e-c9a5c4893015', '8ed848f6-e3ae-4065-9e5d-8cec67ff329e', 'f31248cc-c204-4c95-8e8b-600e5e6bc007']"
391,mt0006004195,['ec8cf294-44b4-4032-8d67-4c770ef09f45']
392,mt0018744474,['1f487fe7-c58f-4323-a311-fe6d5218cad4']
393,mt0018735677,['e6e8ab65-d707-442b-b627-c32e5594b403']
394,mt0045190835,"['0660b3f5-815d-4bba-a886-0d99d189cb21', '389cb83c-9903-481e-8138-c1f1b1487936', 'c7829408-54cd-4242-ba74-24b16679d8c0']"
395,mt0018395233,"['3f2ea13a-d3e2-4bac-98ed-1e580d80bd60', '955a3620-78a8-4a39-b6ae-c0984e509769']"
396,mt0006872787,"['17b9b7bc-00bb-49a9-949f-3c13c4eb6aba', 'c2585923-20d6-49bc-9ab3-2a0dc8b87e70']"
397,mt0009131704,['79742f31-ba03-4ce6-ae40-71d9ba20bbdf']
398,mt0035818509,['9055832a-7093-4e2b-baff-0609f45c40f2']
399,mt0041948543,['20c46c9b-659a-4434-87cd-41ec5a527257']
400,mt0041948542,['b79474b0-618b-4ff8-864b-bec9db3ce3aa']
401,mt0041948540,['80964ece-02e7-4671-881b-3c8f6e56aecb']
402,mt0007631582,"['7ceaa7a0-0ee1-4488-9064-8c788377ad8f', '2f1dfd81-d75e-436e-aa07-cb5116f52483', 'b242fe94-895e-42ec-a60a-b15056bff636']"
403,mt0007403499,['d23ec3ee-4826-4308-9332-d054bd40d96c']
404,mt0035818502,['3a0ac457-aa89-4209-84df-178f9db3746b']
405,mt0035818504,"['852dc3da-142b-4cc8-b4c8-247521d0cb9b', '19bf4976-18cc-43cd-9b59-8be03851e0a9']"
406,mt0018071449,"['9b7a0c45-02fd-4864-a807-51ed06f8b96f', '9c05219d-00f5-49b9-8373-90f902fd72cf', 'b11354de-785c-48e5-affd-201a419425c0']"
407,mt0003733424,"['2c5fa3dc-9d67-4905-8500-e7fa5642ca9d', '2cca7911-e136-4198-ad47-a56972d2a2a8']"
408,mt0056470068,['09e46cc4-8148-4724-85b4-d828055398c7']
409,mt0035818510,['b761f125-c608-41a4-91b9-b9ca9d34b7dc']
410,mt0035818508,"['c553f7d1-6ced-497a-9df3-46a48e2e7f9c', 'd87f40f2-4ba4-4931-a1df-282e849a6c7d']"
411,mt0035818513,['36d152d3-fe62-4395-8877-a6c48ba42aab']
412,mt0048373816,"['b465831b-726a-40b3-adb9-921d6e3f43a3', 'cb14396d-2946-4795-a617-a7b3b5760099']"
413,mt0041948539,['5f1807ba-211f-4fbb-9160-2cdbb4036409']
414,mt0003189555,"['7f8936a5-6a36-426a-bca6-c2254c5a0e97', 'e629e127-44a3-40bf-9264-3b70209568a0', 'fd3f992a-92b2-4a24-94ed-5dc27848cf82', '221eb7bc-48ca-47b6-b251-8a157898e737', 'a3ff6d47-84bb-4c04-8061-db43cc34eb08', 'f97553e9-b09c-4d6c-827a-63b8bf1a40e3', 'ca52470e-6d31-42a7-9b07-6cb9113a5fb6', 'a8a9b416-2141-47e8-b2f5-d8f026f14bbe', '4ac45ef8-eba3-41dd-9572-3f11a4432ae4', 'd746c4a4-5500-45eb-b7b6-63347cd26218', '903e3b9d-4bfc-406e-9942-d6ea41837bcc', '2219e9cc-ca82-4e93-a959-4caa1e1c46f0', 'b0ffb510-57f7-455e-adb9-b786fcf4d164', '3700f35a-7415-4441-ad46-415c757d3538', 'c8d8120b-8df6-4bda-a491-bbd7c32c6629', '127f60f1-258e-4e37-b3d1-fdd3812cc700', '6c04967b-a677-4cc9-b3d1-01e202923db5', 'f442589a-14fc-45da-aac7-cfe3d8a52229', 'bbc46d05-06d6-46f8-b78c-718f20e1f2f9', 'f2c42e51-f90d-4dcf-a44a-5d2f804c8f82', 'f45f64be-c013-4a4a-9e39-0a958e187918', '5a4759c7-cc06-4f12-83a4-c6701c2a588a', '0dbb993b-90ed-4a56-9bbc-4be7f15ea578', '65a830e5-cbd1-40ff-8a0f-1ba8bd1d64fd', '36f38090-d648-4011-9166-2c1faf48b4a4']"
415,mt0015792270,['613d3cde-1820-44ab-aed4-e9229ce4de76']
416,mt0000220919,"['2fc37db5-68c5-4a62-8055-c60291814202', 'aa7132ba-2a0f-40d5-8b71-31bc6776c886']"
417,mt0007814137,"['d759de71-ad9f-410f-9d69-7d887a0cefbf', '1bfd9903-07c7-4ad9-baa5-3ae123c3a71b']"
418,mt0035043345,"['3fa62c1d-796c-47c4-92a8-fc2e3772c04e', 'e361f204-4388-4da4-a269-3228b56cf9ed']"
419,mt0046431898,['dbac8fd9-704c-49d9-bdfb-b10d010a2115']
420,mt0009228749,"['277c0a28-c85d-4e84-839d-29c8c1bb1c3e', '60f00f98-0786-4ddd-b65f-883b3c73d132', '61faf999-b7f8-42dc-b523-5271a68ba79c', '4b4b5f3c-f46c-42af-be8a-7a54459df1eb', '6698e551-a6ad-448c-a890-49285c7c6fa6']"
421,mt0000714526,"['2d612f54-2bfc-45b9-90e3-383c2e8a7d89', '0ac70939-b489-4980-b2ab-a456788beb86']"
422,mt0048302657,"['277c0a28-c85d-4e84-839d-29c8c1bb1c3e', '60f00f98-0786-4ddd-b65f-883b3c73d132', '61faf999-b7f8-42dc-b523-5271a68ba79c', '4b4b5f3c-f46c-42af-be8a-7a54459df1eb', '6698e551-a6ad-448c-a890-49285c7c6fa6']"
423,mt0048302648,['63fa03e2-cee2-46fa-b8be-236baa6835dc']
424,mt0003408356,['3bebdeb8-2eaf-45d2-8502-a08a4fd7c235']
425,mt0000289427,['dc03eeef-1de8-47ae-ba91-d578a72c1eb3']
426,mt0001674608,['ec7a4314-c5bc-47f2-8a12-a91cd74940f5']
427,mt0026921688,['40d16f26-4204-4e0d-9dc4-003d52046330']
428,mt0013234574,['b0f0dbd9-a6ee-4df3-9cd4-b8c0f3a305b8']
429,mt0026759643,['ae0023a4-0939-40d3-8e40-2a8446997ec7']
430,mt0050673594,['935d721b-14e6-4083-81ed-7f96739c7538']
431,mt0050673585,"['d6a8eba7-0728-4893-b33e-0b15dfa65187', 'b15b1695-4816-44df-93f0-90152bf1e225']"
432,mt0001198186,"['fa7a8f4d-5f4a-4716-a679-712812f14ba6', 'ff34e90a-bd8b-4ca1-bbfe-45d3eb3c7ce0']"
433,mt0000235439,['2c02bb8f-4d70-4803-9415-aff512f59284']
434,mt0005572271,['e774c966-8bfa-4c94-8856-eac1e2a307d6']
435,mt0004159408,['676a4702-d289-482d-9586-168665ce67e6']
436,mt0033153004,"['70d1fa9d-40eb-4a67-a8bf-78c77790b008', '4b16cd20-5854-4cb5-96c7-f382b7ea1a5f', 'bc080bcc-5950-4ed8-a1db-1d11ee9280ac', 'e33b2079-3992-43a5-8d3f-641ee33c3ee7']"
437,mt0008016037,"['cda95582-a5db-4869-984a-296d41f4c3bb', '685a4411-14d0-43dd-9d0d-a53a678bdf8e', 'c77749cb-07b0-48e7-a007-1887c7f107c3', '1a91e424-ec49-41f6-92d2-c1aef9d54b72', '692ede4e-8717-426c-bf77-9e044eed2881']"
438,mt0007999630,"['479b7e26-667d-433f-b270-ffc077ae0fb2', '0ae63789-d9ca-4a03-b4fe-e5aea24c6ff1', '0e2a2cc6-1475-4c5f-a75d-12c189bd1d14', '68ff6238-1498-4e42-8c63-aea14f13a271', '4c89f95b-6acd-40e1-8ffa-71d94a5d2560', '2d8b7a93-cb94-4c12-8aa3-fe9247530343']"
439,mt0012373813,"['22b6edbc-655d-4a06-b61e-68c179910e6e', '04bd94f0-220d-4a9f-bee8-b2443a3a82f1', '25b1d6cb-a5d7-453e-a1dd-e27584533bcd', 'fe5e2465-a1b4-4448-a0e7-6421d07b116e']"
440,mt0003317892,['4d9bffac-92fd-485f-a70f-420d46c7e467']
441,mt0036086256,"['a3c2f198-b510-4eba-bf8e-cff8f49bde41', '811728f6-acfe-4dc0-9689-cec2673da63e']"
442,mt0002777021,"['4cf5781d-de0b-4cfb-a1cd-e2538241c7d3', 'f34de23a-d41a-4b90-867d-22812484edb2', '5cc59c8b-9a15-498c-84d6-634154fe35d6']"
443,mt0036086249,"['a5399825-9320-47b7-9785-6e0c09e6ac5d', '688676df-34ac-4a0d-bcff-0a7d78f893e7']"
444,mt0036086254,"['059d8746-8733-4895-b86f-0db8e1147376', '4d0da9b2-0997-48ef-8097-752b9e85d483']"
445,mt0036086255,"['c539fef1-6023-4278-8248-09988e6926df', 'dadbfeef-d862-482d-8bc4-af8ca69b0fe2']"
446,mt0036086252,"['6ab2359c-a73c-4d6b-abf4-a038a770548a', 'cae7090d-f875-4750-bac2-fd630e781355']"
447,mt0001433969,"['8c64e743-94f4-4e35-b32e-fe5fc403c799', '3f1e1d52-2ba3-4cbb-8c3b-9c22ab119003']"
448,mt0054365475,['94f8bf1f-091d-464e-8b9c-9065822755fe']
